Name,Rate,Grade,Price,Review,DateOfVacation,SnapShotDate,LengthOfStay,TimeToTravel
Pod Times Square,8.6,Excellent,"€422
€","(2,806 reviews)",2023-03-26-2023-03-29,2023-03-25,3 nights,1.0
"PUBLIC, an Ian Schrager hotel",8.0,Very good,"€1,172","(1,482 reviews)",2023-03-26-2023-03-29,2023-03-25,3 nights,1.0
Four Points By Sheraton New York Downtown,7.4,Good,"€428
€","(1,013 reviews)",2023-03-26-2023-03-29,2023-03-25,3 nights,1.0
Hyatt Herald Square New York,8.2,Very good,"€583
€","(1,000 reviews)",2023-03-26-2023-03-29,2023-03-25,3 nights,1.0
The New Yorker A Wyndham Hotel,8.0,Very good,"€471
€","(2,587 reviews)",2023-03-26-2023-03-29,2023-03-25,3 nights,1.0
"Club Quarters, Times Square - Midtown",8.4,Very good,"€534
€","(1,785 reviews)",2023-03-26-2023-03-29,2023-03-25,3 nights,1.0
Hyatt Place New York City/Times Square,7.8,Good,"€550
€","(1,166 reviews)",2023-03-26-2023-03-29,2023-03-25,3 nights,1.0
Radio Hotel,8.8,Excellent,"€377
€",(388 reviews),2023-03-26-2023-03-29,2023-03-25,3 nights,1.0
Hyatt Place New York Midtown South,8.6,Excellent,"€650
€","(1,003 reviews)",2023-03-26-2023-03-29,2023-03-25,3 nights,1.0
Element New York Times Square West,7.8,Good,"€561
€","(1,005 reviews)",2023-03-26-2023-03-29,2023-03-25,3 nights,1.0
Moxy NYC Times Square,8.4,Very good,"€760
€","(1,126 reviews)",2023-03-26-2023-03-29,2023-03-25,3 nights,1.0
Truss Hotel Times Square,8.0,Very good,"€551
€",(571 reviews),2023-03-26-2023-03-29,2023-03-25,3 nights,1.0
Aloft Manhattan Downtown - Financial District,8.0,Very good,"€433
€","(1,002 reviews)",2023-03-26-2023-03-29,2023-03-25,3 nights,1.0
The Belvedere Hotel,8.6,Excellent,"€518
€","(2,287 reviews)",2023-03-26-2023-03-29,2023-03-25,3 nights,1.0
"Club Quarters Hotel, World Trade Center",8.6,Excellent,"€523
€","(1,117 reviews)",2023-03-26-2023-03-29,2023-03-25,3 nights,1.0
Arlo Midtown,9.2,Wonderful,"€812
€","(3,238 reviews)",2023-03-26-2023-03-29,2023-03-25,3 nights,1.0
SpringHill Suites by Marriott New York Manhattan/Times Square South,8.0,Very good,"€560
€","(1,004 reviews)",2023-03-26-2023-03-29,2023-03-25,3 nights,1.0
"The Langham, New York, Fifth Avenue",9.4,Exceptional,"€1,498","(1,001 reviews)",2023-03-26-2023-03-29,2023-03-25,3 nights,1.0
"voco Times Square South, an IHG Hotel",8.4,Very good,"€584
€",(452 reviews),2023-03-26-2023-03-29,2023-03-25,3 nights,1.0
Wingate by Wyndham New York Midtown South/5th Ave,8.2,Very good,"€506
€","(1,003 reviews)",2023-03-26-2023-03-29,2023-03-25,3 nights,1.0
World Center Hotel,8.6,Excellent,"€523
€","(1,322 reviews)",2023-03-26-2023-03-29,2023-03-25,3 nights,1.0
DoubleTree by Hilton New York City - Chelsea,7.6,Good,"€517
€","(1,002 reviews)",2023-03-26-2023-03-29,2023-03-25,3 nights,1.0
"Club Quarters Hotel, Grand Central",8.2,Very good,"€604
€","(1,165 reviews)",2023-03-26-2023-03-29,2023-03-25,3 nights,1.0
Latisha luxury place,Uknown,Uknown,"€408
€",Uknown,2023-03-26-2023-03-29,2023-03-25,3 nights,1.0
The Westin New York at Times Square,8.6,Excellent,"€1,084","(2,191 reviews)",2023-03-26-2023-03-29,2023-03-25,3 nights,1.0
TownePlace Suites by Marriott New York Brooklyn,8.6,Excellent,"€702
€",(89 reviews),2023-03-26-2023-03-29,2023-03-25,3 nights,1.0
Courtyard by Marriott New York Downtown Manhattan/Financial District,7.6,Good,"€476
€",(412 reviews),2023-03-26-2023-03-29,2023-03-25,3 nights,1.0
The Shoreham Hotel,7.8,Good,"€538
€","(1,006 reviews)",2023-03-26-2023-03-29,2023-03-25,3 nights,1.0
Hilton Garden Inn NYC Financial Center/Manhattan Downtown,8.8,Excellent,"€547
€","(1,002 reviews)",2023-03-26-2023-03-29,2023-03-25,3 nights,1.0
citizenM New York Times Square,9.0,Wonderful,"€710
€","(1,237 reviews)",2023-03-26-2023-03-29,2023-03-25,3 nights,1.0
Hampton Inn Manhattan/Times Square Central,8.6,Excellent,"€564
€","(1,338 reviews)",2023-03-26-2023-03-29,2023-03-25,3 nights,1.0
HGU New York,8.0,Very good,"€649
€","(1,000 reviews)",2023-03-26-2023-03-29,2023-03-25,3 nights,1.0
Hotel Boutique at Grand Central,8.4,Very good,"€576
€","(1,003 reviews)",2023-03-26-2023-03-29,2023-03-25,3 nights,1.0
Four Points by Sheraton Manhattan - Chelsea,7.6,Good,"€461
€","(1,005 reviews)",2023-03-26-2023-03-29,2023-03-25,3 nights,1.0
Park Central Hotel New York,8.0,Very good,"€809
€","(1,857 reviews)",2023-03-26-2023-03-29,2023-03-25,3 nights,1.0
Hilton Garden Inn New York/West 35th Street,9.0,Wonderful,"€732
€","(1,019 reviews)",2023-03-26-2023-03-29,2023-03-25,3 nights,1.0
M Social Hotel Times Square New York,8.8,Excellent,"€762
€","(2,908 reviews)",2023-03-26-2023-03-29,2023-03-25,3 nights,1.0
Hilton Garden Inn New York/Midtown Park Ave,8.4,Very good,"€543
€","(1,003 reviews)",2023-03-26-2023-03-29,2023-03-25,3 nights,1.0
The Pearl New York,9.2,Wonderful,"€718
€","(1,002 reviews)",2023-03-26-2023-03-29,2023-03-25,3 nights,1.0
Four Points by Sheraton Midtown-Times Square,8.4,Very good,"€605
€","(1,004 reviews)",2023-03-26-2023-03-29,2023-03-25,3 nights,1.0
The Flat NYC,Uknown,Uknown,"€381
€",Uknown,2023-03-26-2023-03-29,2023-03-25,3 nights,1.0
INNSiDE by Meliá New York Nomad,8.8,Excellent,"€668
€","(1,375 reviews)",2023-03-26-2023-03-29,2023-03-25,3 nights,1.0
Fairfield Inn New York Manhattan/Financial District,8.0,Very good,"€451
€","(1,001 reviews)",2023-03-26-2023-03-29,2023-03-25,3 nights,1.0
Radio Hotel,8.8,Excellent,"€377
€",(388 reviews),2023-03-26-2023-03-29,2023-03-25,3 nights,1.0
"Holiday Inn Express Maspeth, an IHG Hotel",8.2,Very good,"€535
€",(997 reviews),2023-03-26-2023-03-29,2023-03-25,3 nights,1.0
Hilton Garden Inn New York/Central Park South-Midtown West,7.4,Good,"€631
€","(1,038 reviews)",2023-03-26-2023-03-29,2023-03-25,3 nights,1.0
Pod 39,8.4,Very good,"€497
€","(1,005 reviews)",2023-03-26-2023-03-29,2023-03-25,3 nights,1.0
Hilton New York Fashion District,8.0,Very good,"€626
€","(1,003 reviews)",2023-03-26-2023-03-29,2023-03-25,3 nights,1.0
Hyatt Grand Central New York,7.8,Good,"€732
€","(1,789 reviews)",2023-03-26-2023-03-29,2023-03-25,3 nights,1.0
Dream Midtown,8.0,Very good,"€591
€","(1,000 reviews)",2023-03-26-2023-03-29,2023-03-25,3 nights,1.0
Hampton Inn Manhattan-Times Square North,8.4,Very good,"€561
€","(1,746 reviews)",2023-03-26-2023-03-29,2023-03-25,3 nights,1.0
Paramount Times Square,7.2,Good,"€491
€","(1,024 reviews)",2023-03-26-2023-03-29,2023-03-25,3 nights,1.0
NoMo SoHo,8.0,Very good,"€784
€","(1,003 reviews)",2023-03-26-2023-03-29,2023-03-25,3 nights,1.0
Sonder at One Platt,8.0,Very good,"€646
€",(171 reviews),2023-03-26-2023-03-29,2023-03-25,3 nights,1.0
Hyatt Herald Square New York,8.2,Very good,"€583
€","(1,000 reviews)",2023-03-26-2023-03-29,2023-03-25,3 nights,1.0
The Shelburne Sonesta New York,8.2,Very good,"€667
€","(1,007 reviews)",2023-03-26-2023-03-29,2023-03-25,3 nights,1.0
The Gallivant Times Square,6.6,"(1,855 reviews)","€407
€",Uknown,2023-03-26-2023-03-29,2023-03-25,3 nights,1.0
City Club Hotel,7.8,Good,"€399
€","(1,078 reviews)",2023-03-26-2023-03-29,2023-03-25,3 nights,1.0
Walker Hotel Tribeca,8.6,Excellent,"€649
€",(379 reviews),2023-03-26-2023-03-29,2023-03-25,3 nights,1.0
The Lombardy Hotel,8.8,Excellent,"€986
€","(1,001 reviews)",2023-03-26-2023-03-29,2023-03-25,3 nights,1.0
Lotte New York Palace,8.8,Excellent,"€1,272","(1,002 reviews)",2023-03-26-2023-03-29,2023-03-25,3 nights,1.0
Archer Hotel New York,9.0,Wonderful,"€871
€","(1,004 reviews)",2023-03-26-2023-03-29,2023-03-25,3 nights,1.0
Fairfield Inn by Marriott New York Manhattan/Times Square,8.0,Very good,"€678
€","(1,001 reviews)",2023-03-26-2023-03-29,2023-03-25,3 nights,1.0
"The Jewel, a Club Quarters Hotel, Opposite Rockefeller Center",9.2,Wonderful,"€689
€","(1,258 reviews)",2023-03-26-2023-03-29,2023-03-25,3 nights,1.0
Virgin Hotels New York City,8.8,Excellent,"€1,124",(20 reviews),2023-03-26-2023-03-29,2023-03-25,3 nights,1.0
Broadway Plaza Hotel,8.8,Excellent,"€624
€","(1,153 reviews)",2023-03-26-2023-03-29,2023-03-25,3 nights,1.0
Executive Hotel Le Soleil New York,8.6,Excellent,"€635
€","(1,799 reviews)",2023-03-26-2023-03-29,2023-03-25,3 nights,1.0
Millennium Downtown New York,7.4,Good,"€599
€","(2,558 reviews)",2023-03-26-2023-03-29,2023-03-25,3 nights,1.0
SpringHill Suites by Marriott New York Manhattan/Chelsea,8.6,Excellent,"€700
€",(149 reviews),2023-03-26-2023-03-29,2023-03-25,3 nights,1.0
Sonder Chambers,8.8,Excellent,"€677
€",(733 reviews),2023-03-26-2023-03-29,2023-03-25,3 nights,1.0
Hilton Garden Inn Times Square,8.2,Very good,"€572
€","(1,709 reviews)",2023-03-26-2023-03-29,2023-03-25,3 nights,1.0
Chelsea Savoy Hotel,8.6,Excellent,"€646
€","(1,035 reviews)",2023-03-26-2023-03-29,2023-03-25,3 nights,1.0
Courtyard New York Manhattan/Times Square West,8.8,Excellent,"€886
€","(1,003 reviews)",2023-03-26-2023-03-29,2023-03-25,3 nights,1.0
Warwick New York,8.0,Very good,"€716
€","(1,216 reviews)",2023-03-26-2023-03-29,2023-03-25,3 nights,1.0
Ameritania Hotel at Times Square,8.4,Very good,"€721
€","(1,255 reviews)",2023-03-26-2023-03-29,2023-03-25,3 nights,1.0
Kixby,8.8,Excellent,"€801
€","(1,001 reviews)",2023-03-26-2023-03-29,2023-03-25,3 nights,1.0
RIU Plaza Manhattan Times Square,9.0,Wonderful,"€795
€","(1,989 reviews)",2023-03-26-2023-03-29,2023-03-25,3 nights,1.0
Park Terrace Hotel,9.2,Wonderful,"€1,023","(1,003 reviews)",2023-03-26-2023-03-29,2023-03-25,3 nights,1.0
"Hotel 50 Bowery, part of JdV by Hyatt",9.0,Wonderful,"€634
€","(1,002 reviews)",2023-03-26-2023-03-29,2023-03-25,3 nights,1.0
Hampton Inn Manhattan-Chelsea,8.4,Very good,"€605
€",(998 reviews),2023-03-26-2023-03-29,2023-03-25,3 nights,1.0
Hampton Inn Madison Square Garden Area Hotel,8.2,Very good,"€676
€","(1,001 reviews)",2023-03-26-2023-03-29,2023-03-25,3 nights,1.0
Artezen Hotel,9.4,Exceptional,"€675
€","(1,365 reviews)",2023-03-26-2023-03-29,2023-03-25,3 nights,1.0
"Holiday Inn Manhattan 6th Ave - Chelsea, an IHG Hotel",7.2,Good,"€533
€","(1,003 reviews)",2023-03-26-2023-03-29,2023-03-25,3 nights,1.0
Hilton Garden Inn Long Island City New York,8.6,Excellent,"€678
€",(999 reviews),2023-03-26-2023-03-29,2023-03-25,3 nights,1.0
"Crowne Plaza JFK Airport New York City, an IHG Hotel",6.8,"(1,920 reviews)","€641
€",Uknown,2023-03-26-2023-03-29,2023-03-25,3 nights,1.0
Hyatt Place New York/Chelsea,8.2,Very good,"€582
€",(558 reviews),2023-03-26-2023-03-29,2023-03-25,3 nights,1.0
"The Chatwal, In The Unbound Collection By Hyatt",9.4,Exceptional,"€1,439",(448 reviews),2023-03-26-2023-03-29,2023-03-25,3 nights,1.0
The Cloud One New York-Downtown,8.4,Very good,"€561
€",(98 reviews),2023-03-26-2023-03-29,2023-03-25,3 nights,1.0
Iberostar 70 Park Avenue,8.8,Excellent,"€735
€","(1,001 reviews)",2023-03-26-2023-03-29,2023-03-25,3 nights,1.0
TBA Times Square,7.4,Good,"€543
€",(209 reviews),2023-03-26-2023-03-29,2023-03-25,3 nights,1.0
The Time New York,8.0,Very good,"€639
€","(1,003 reviews)",2023-03-26-2023-03-29,2023-03-25,3 nights,1.0
Hilton New York Times Square,8.2,Very good,"€743
€","(1,011 reviews)",2023-03-26-2023-03-29,2023-03-25,3 nights,1.0
Hyatt Place New York Midtown South,8.6,Excellent,"€904
€","(1,003 reviews)",2023-03-26-2023-03-30,2023-03-25,4 nights,1.0
"Holiday Inn Express - New York City Chelsea, an IHG Hotel",7.8,Good,"€843
€","(1,003 reviews)",2023-03-26-2023-03-30,2023-03-25,4 nights,1.0
Courtyard by Marriott New York Manhattan / Chelsea,9.0,Wonderful,"€973
€","(1,001 reviews)",2023-03-26-2023-03-30,2023-03-25,4 nights,1.0
Pod Times Square,8.6,Excellent,"€498
€","(2,806 reviews)",2023-03-26-2023-03-30,2023-03-25,4 nights,1.0
citizenM New York Bowery,9.2,Wonderful,"€791
€","(1,266 reviews)",2023-03-26-2023-03-30,2023-03-25,4 nights,1.0
Doubletree by Hilton New York Times Square South,8.4,Very good,"€731
€","(2,179 reviews)",2023-03-26-2023-03-30,2023-03-25,4 nights,1.0
Hyatt Place New York City/Times Square,7.8,Good,"€734
€","(1,166 reviews)",2023-03-26-2023-03-30,2023-03-25,4 nights,1.0
Radio Hotel,8.8,Excellent,"€502
€",(388 reviews),2023-03-26-2023-03-30,2023-03-25,4 nights,1.0
TownePlace Suites by Marriott New York Brooklyn,8.6,Excellent,"€940
€",(89 reviews),2023-03-26-2023-03-30,2023-03-25,4 nights,1.0
"PUBLIC, an Ian Schrager hotel",8.0,Very good,"€1,473","(1,482 reviews)",2023-03-26-2023-03-30,2023-03-25,4 nights,1.0
The New Yorker A Wyndham Hotel,8.0,Very good,"€641
€","(2,587 reviews)",2023-03-26-2023-03-30,2023-03-25,4 nights,1.0
"Club Quarters, Times Square - Midtown",8.4,Very good,"€733
€","(1,785 reviews)",2023-03-26-2023-03-30,2023-03-25,4 nights,1.0
Four Points By Sheraton New York Downtown,7.4,Good,"€606
€","(1,013 reviews)",2023-03-26-2023-03-30,2023-03-25,4 nights,1.0
Hyatt Place New York Midtown South,8.6,Excellent,"€904
€","(1,003 reviews)",2023-03-26-2023-03-30,2023-03-25,4 nights,1.0
Truss Hotel Times Square,8.0,Very good,"€735
€",(571 reviews),2023-03-26-2023-03-30,2023-03-25,4 nights,1.0
Arlo Midtown,9.2,Wonderful,"€1,082","(3,238 reviews)",2023-03-26-2023-03-30,2023-03-25,4 nights,1.0
Hilton Garden Inn New York/West 35th Street,9.0,Wonderful,"€931
€","(1,019 reviews)",2023-03-26-2023-03-30,2023-03-25,4 nights,1.0
The Belvedere Hotel,8.6,Excellent,"€735
€","(2,287 reviews)",2023-03-26-2023-03-30,2023-03-25,4 nights,1.0
Element New York Times Square West,7.8,Good,"€787
€","(1,005 reviews)",2023-03-26-2023-03-30,2023-03-25,4 nights,1.0
Pod 39,8.4,Very good,"€599
€","(1,005 reviews)",2023-03-26-2023-03-30,2023-03-25,4 nights,1.0
Courtyard by Marriott New York Downtown Manhattan/Financial District,7.6,Good,"€657
€",(412 reviews),2023-03-26-2023-03-30,2023-03-25,4 nights,1.0
Wingate by Wyndham New York Midtown South/5th Ave,8.2,Very good,"€710
€","(1,003 reviews)",2023-03-26-2023-03-30,2023-03-25,4 nights,1.0
Moxy NYC Times Square,8.4,Very good,"€1,078","(1,126 reviews)",2023-03-26-2023-03-30,2023-03-25,4 nights,1.0
"voco Times Square South, an IHG Hotel",8.4,Very good,"€815
€",(452 reviews),2023-03-26-2023-03-30,2023-03-25,4 nights,1.0
SpringHill Suites by Marriott New York Manhattan/Times Square South,8.0,Very good,"€801
€","(1,004 reviews)",2023-03-26-2023-03-30,2023-03-25,4 nights,1.0
The Shoreham Hotel,7.8,Good,"€733
€","(1,006 reviews)",2023-03-26-2023-03-30,2023-03-25,4 nights,1.0
"Club Quarters Hotel, Grand Central",8.2,Very good,"€840
€","(1,165 reviews)",2023-03-26-2023-03-30,2023-03-25,4 nights,1.0
citizenM New York Times Square,9.0,Wonderful,"€969
€","(1,237 reviews)",2023-03-26-2023-03-30,2023-03-25,4 nights,1.0
Latisha luxury place,Uknown,Uknown,"€529
€",Uknown,2023-03-26-2023-03-30,2023-03-25,4 nights,1.0
Hyatt Herald Square New York,8.2,Very good,"€948
€","(1,000 reviews)",2023-03-26-2023-03-30,2023-03-25,4 nights,1.0
Radio Hotel,8.8,Excellent,"€502
€",(388 reviews),2023-03-26-2023-03-30,2023-03-25,4 nights,1.0
"Club Quarters Hotel, World Trade Center",8.6,Excellent,"€726
€","(1,117 reviews)",2023-03-26-2023-03-30,2023-03-25,4 nights,1.0
Aloft Manhattan Downtown - Financial District,8.0,Very good,"€653
€","(1,002 reviews)",2023-03-26-2023-03-30,2023-03-25,4 nights,1.0
Hampton Inn Manhattan/Times Square Central,8.6,Excellent,"€787
€","(1,338 reviews)",2023-03-26-2023-03-30,2023-03-25,4 nights,1.0
The Flat NYC,Uknown,Uknown,"€504
€",Uknown,2023-03-26-2023-03-30,2023-03-25,4 nights,1.0
Park Central Hotel New York,8.0,Very good,"€1,096","(1,857 reviews)",2023-03-26-2023-03-30,2023-03-25,4 nights,1.0
World Center Hotel,8.6,Excellent,"€726
€","(1,322 reviews)",2023-03-26-2023-03-30,2023-03-25,4 nights,1.0
The Pearl New York,9.2,Wonderful,"€992
€","(1,002 reviews)",2023-03-26-2023-03-30,2023-03-25,4 nights,1.0
Hilton Garden Inn NYC Financial Center/Manhattan Downtown,8.8,Excellent,"€790
€","(1,002 reviews)",2023-03-26-2023-03-30,2023-03-25,4 nights,1.0
HGU New York,8.0,Very good,"€911
€","(1,000 reviews)",2023-03-26-2023-03-30,2023-03-25,4 nights,1.0
Fairfield Inn New York Manhattan/Financial District,8.0,Very good,"€617
€","(1,001 reviews)",2023-03-26-2023-03-30,2023-03-25,4 nights,1.0
Hilton Garden Inn New York/Midtown Park Ave,8.4,Very good,"€781
€","(1,003 reviews)",2023-03-26-2023-03-30,2023-03-25,4 nights,1.0
Hotel Boutique at Grand Central,8.4,Very good,"€800
€","(1,003 reviews)",2023-03-26-2023-03-30,2023-03-25,4 nights,1.0
Pod 51,7.8,Good,"€544
€","(1,004 reviews)",2023-03-26-2023-03-30,2023-03-25,4 nights,1.0
Paramount Times Square,7.2,Good,"€641
€","(1,024 reviews)",2023-03-26-2023-03-30,2023-03-25,4 nights,1.0
Radio City Apartments,8.6,Excellent,"€702
€","(2,908 reviews)",2023-03-26-2023-03-30,2023-03-25,4 nights,1.0
TBA Times Square,7.4,Good,"€630
€",(209 reviews),2023-03-26-2023-03-30,2023-03-25,4 nights,1.0
The Gallivant Times Square,6.6,"(1,855 reviews)","€553
€",Uknown,2023-03-26-2023-03-30,2023-03-25,4 nights,1.0
"Holiday Inn Express Maspeth, an IHG Hotel",8.2,Very good,"€731
€",(997 reviews),2023-03-26-2023-03-30,2023-03-25,4 nights,1.0
Sonder at One Platt,8.0,Very good,"€876
€",(171 reviews),2023-03-26-2023-03-30,2023-03-25,4 nights,1.0
The Lombardy Hotel,8.8,Excellent,"€1,315","(1,001 reviews)",2023-03-26-2023-03-30,2023-03-25,4 nights,1.0
SpringHill Suites by Marriott New York Manhattan/Chelsea,8.6,Excellent,"€933
€",(149 reviews),2023-03-26-2023-03-30,2023-03-25,4 nights,1.0
Hilton Garden Inn New York/Central Park South-Midtown West,7.4,Good,"€869
€","(1,038 reviews)",2023-03-26-2023-03-30,2023-03-25,4 nights,1.0
Hyatt Grand Central New York,7.8,Good,"€1,009","(1,789 reviews)",2023-03-26-2023-03-30,2023-03-25,4 nights,1.0
Millennium Hotel Broadway Times Square,7.0,Good,"€812
€","(6,099 reviews)",2023-03-26-2023-03-30,2023-03-25,4 nights,1.0
City Club Hotel,7.8,Good,"€538
€","(1,078 reviews)",2023-03-26-2023-03-30,2023-03-25,4 nights,1.0
Dream Midtown,8.0,Very good,"€808
€","(1,000 reviews)",2023-03-26-2023-03-30,2023-03-25,4 nights,1.0
NoMo SoHo,8.0,Very good,"€1,081","(1,003 reviews)",2023-03-26-2023-03-30,2023-03-25,4 nights,1.0
Hilton Garden Inn Long Island City New York,8.6,Excellent,"€905
€",(999 reviews),2023-03-26-2023-03-30,2023-03-25,4 nights,1.0
The Shelburne Sonesta New York,8.2,Very good,"€911
€","(1,007 reviews)",2023-03-26-2023-03-30,2023-03-25,4 nights,1.0
Archer Hotel New York,9.0,Wonderful,"€1,209","(1,004 reviews)",2023-03-26-2023-03-30,2023-03-25,4 nights,1.0
Virgin Hotels New York City,8.8,Excellent,"€1,523",(20 reviews),2023-03-26-2023-03-30,2023-03-25,4 nights,1.0
DoubleTree by Hilton New York City - Chelsea,7.6,Good,"€826
€","(1,002 reviews)",2023-03-26-2023-03-30,2023-03-25,4 nights,1.0
INNSiDE by Meliá New York Nomad,8.8,Excellent,"€981
€","(1,375 reviews)",2023-03-26-2023-03-30,2023-03-25,4 nights,1.0
Hilton New York Fashion District,8.0,Very good,"€882
€","(1,003 reviews)",2023-03-26-2023-03-30,2023-03-25,4 nights,1.0
Hampton Inn Manhattan-Times Square North,8.4,Very good,"€809
€","(1,746 reviews)",2023-03-26-2023-03-30,2023-03-25,4 nights,1.0
Broadway Plaza Hotel,8.8,Excellent,"€831
€","(1,153 reviews)",2023-03-26-2023-03-30,2023-03-25,4 nights,1.0
M Social Hotel Times Square New York,8.8,Excellent,"€1,138","(2,908 reviews)",2023-03-26-2023-03-30,2023-03-25,4 nights,1.0
Executive Hotel Le Soleil New York,8.6,Excellent,"€875
€","(1,799 reviews)",2023-03-26-2023-03-30,2023-03-25,4 nights,1.0
Kasa The Duffy Times Square,9.0,Wonderful,"€591
€",(445 reviews),2023-03-26-2023-03-30,2023-03-25,4 nights,1.0
"The Jewel, a Club Quarters Hotel, Opposite Rockefeller Center",9.2,Wonderful,"€947
€","(1,258 reviews)",2023-03-26-2023-03-30,2023-03-25,4 nights,1.0
Best Western Premier Empire State Hotel,8.8,Excellent,"€700
€",(359 reviews),2023-03-26-2023-03-30,2023-03-25,4 nights,1.0
