Name,Rate,Grade,Price,Review,DateOfVacation,SnapShotDate,LengthOfStay,TimeToTravel
Doubletree by Hilton New York Times Square South,8.4,Very good,"€587
€","(2,182 reviews)",2023-03-27-2023-03-30,2023-03-26,3 nights,1.0
TownePlace Suites by Marriott New York Brooklyn,8.6,Excellent,"€714
€",(89 reviews),2023-03-27-2023-03-30,2023-03-26,3 nights,1.0
citizenM New York Bowery,9.2,Wonderful,"€612
€","(1,267 reviews)",2023-03-27-2023-03-30,2023-03-26,3 nights,1.0
Truss Hotel Times Square,8.0,Very good,"€551
€",(574 reviews),2023-03-27-2023-03-30,2023-03-26,3 nights,1.0
Park Central Hotel New York,8.0,Very good,"€736
€","(1,859 reviews)",2023-03-27-2023-03-30,2023-03-26,3 nights,1.0
"PUBLIC, an Ian Schrager hotel",8.0,Very good,"€1,284","(1,485 reviews)",2023-03-27-2023-03-30,2023-03-26,3 nights,1.0
Hyatt Place New York City/Times Square,7.8,Good,"€614
€","(1,167 reviews)",2023-03-27-2023-03-30,2023-03-26,3 nights,1.0
Four Points By Sheraton New York Downtown,7.4,Good,"€481
€","(1,014 reviews)",2023-03-27-2023-03-30,2023-03-26,3 nights,1.0
Hyatt Place New York Midtown South,8.6,Excellent,"€732
€","(1,004 reviews)",2023-03-27-2023-03-30,2023-03-26,3 nights,1.0
Fairfield Inn New York Manhattan/Financial District,8.0,Very good,"€424
€","(1,001 reviews)",2023-03-27-2023-03-30,2023-03-26,3 nights,1.0
The Belvedere Hotel,8.6,Excellent,"€547
€","(2,288 reviews)",2023-03-27-2023-03-30,2023-03-26,3 nights,1.0
"voco Times Square South, an IHG Hotel",8.4,Very good,"€665
€",(455 reviews),2023-03-27-2023-03-30,2023-03-26,3 nights,1.0
Wingate by Wyndham New York Midtown South/5th Ave,8.2,Very good,"€525
€","(1,003 reviews)",2023-03-27-2023-03-30,2023-03-26,3 nights,1.0
World Center Hotel,8.6,Excellent,"€554
€","(1,325 reviews)",2023-03-27-2023-03-30,2023-03-26,3 nights,1.0
Courtyard by Marriott New York Downtown Manhattan/Financial District,7.6,Good,"€504
€",(414 reviews),2023-03-27-2023-03-30,2023-03-26,3 nights,1.0
"Club Quarters Hotel, Grand Central",8.2,Very good,"€645
€","(1,165 reviews)",2023-03-27-2023-03-30,2023-03-26,3 nights,1.0
citizenM New York Times Square,9.0,Wonderful,"€710
€","(1,237 reviews)",2023-03-27-2023-03-30,2023-03-26,3 nights,1.0
"Club Quarters Hotel, World Trade Center",8.6,Excellent,"€584
€","(1,118 reviews)",2023-03-27-2023-03-30,2023-03-26,3 nights,1.0
The Shoreham Hotel,7.8,Good,"€567
€","(1,007 reviews)",2023-03-27-2023-03-30,2023-03-26,3 nights,1.0
Arlo Midtown,9.2,Wonderful,"€929
€","(3,240 reviews)",2023-03-27-2023-03-30,2023-03-26,3 nights,1.0
Ameritania Hotel at Times Square,8.4,Very good,"€636
€","(1,262 reviews)",2023-03-27-2023-03-30,2023-03-26,3 nights,1.0
Latisha luxury place,Uknown,Uknown,"€408
€",Uknown,2023-03-27-2023-03-30,2023-03-26,3 nights,1.0
33 Seaport Hotel New York,8.8,Excellent,"€1,058",(303 reviews),2023-03-27-2023-03-30,2023-03-26,3 nights,1.0
"EVEN Hotel Brooklyn, an IHG Hotel",8.0,Very good,"€518
€","(1,005 reviews)",2023-03-27-2023-03-30,2023-03-26,3 nights,1.0
Element New York Times Square West,7.8,Good,"€625
€","(1,006 reviews)",2023-03-27-2023-03-30,2023-03-26,3 nights,1.0
Paramount Times Square,7.2,Good,"€470
€","(1,026 reviews)",2023-03-27-2023-03-30,2023-03-26,3 nights,1.0
The Pearl New York,9.2,Wonderful,"€746
€","(1,004 reviews)",2023-03-27-2023-03-30,2023-03-26,3 nights,1.0
TBA Times Square,7.4,Good,"€491
€",(209 reviews),2023-03-27-2023-03-30,2023-03-26,3 nights,1.0
Hotel Boutique at Grand Central,8.4,Very good,"€645
€","(1,003 reviews)",2023-03-27-2023-03-30,2023-03-26,3 nights,1.0
Millennium Hotel Broadway Times Square,7.0,Good,"€604
€","(6,102 reviews)",2023-03-27-2023-03-30,2023-03-26,3 nights,1.0
Four Points by Sheraton Manhattan - Chelsea,7.6,Good,"€497
€","(1,005 reviews)",2023-03-27-2023-03-30,2023-03-26,3 nights,1.0
The Shelburne Sonesta New York,8.2,Very good,"€669
€","(1,008 reviews)",2023-03-27-2023-03-30,2023-03-26,3 nights,1.0
Hampton Inn Manhattan/Times Square Central,8.6,Excellent,"€640
€","(1,338 reviews)",2023-03-27-2023-03-30,2023-03-26,3 nights,1.0
SpringHill Suites by Marriott New York Manhattan/Times Square South,8.0,Very good,"€669
€","(1,005 reviews)",2023-03-27-2023-03-30,2023-03-26,3 nights,1.0
Pod 39,8.4,Very good,"€529
€","(1,005 reviews)",2023-03-27-2023-03-30,2023-03-26,3 nights,1.0
The Lombardy Hotel,8.8,Excellent,"€986
€","(1,001 reviews)",2023-03-27-2023-03-30,2023-03-26,3 nights,1.0
Kasa The Duffy Times Square,9.0,Wonderful,"€408
€",(445 reviews),2023-03-27-2023-03-30,2023-03-26,3 nights,1.0
Hilton Garden Inn New York/Central Park South-Midtown West,7.4,Good,"€676
€","(1,038 reviews)",2023-03-27-2023-03-30,2023-03-26,3 nights,1.0
Hilton Garden Inn New York/Midtown Park Ave,8.4,Very good,"€628
€","(1,003 reviews)",2023-03-27-2023-03-30,2023-03-26,3 nights,1.0
The Gallivant Times Square,6.6,"(1,860 reviews)","€428
€",Uknown,2023-03-27-2023-03-30,2023-03-26,3 nights,1.0
"The Jewel, a Club Quarters Hotel, Opposite Rockefeller Center",9.2,Wonderful,"€710
€","(1,259 reviews)",2023-03-27-2023-03-30,2023-03-26,3 nights,1.0
Courtyard by Marriott New York Manhattan / Chelsea,9.0,Wonderful,"€929
€","(1,001 reviews)",2023-03-27-2023-03-30,2023-03-26,3 nights,1.0
"EVEN Midtown East Grand Central, an IHG Hotel",8.8,Excellent,"€850
€","(1,006 reviews)",2023-03-27-2023-03-30,2023-03-26,3 nights,1.0
Lotte New York Palace,8.8,Excellent,"€1,272","(1,002 reviews)",2023-03-27-2023-03-30,2023-03-26,3 nights,1.0
Dream Midtown,8.0,Very good,"€626
€","(1,003 reviews)",2023-03-27-2023-03-30,2023-03-26,3 nights,1.0
Moxy NYC Times Square,8.4,Very good,"€959
€","(1,128 reviews)",2023-03-27-2023-03-30,2023-03-26,3 nights,1.0
HGU New York,8.0,Very good,"€740
€","(1,000 reviews)",2023-03-27-2023-03-30,2023-03-26,3 nights,1.0
Hyatt Grand Central New York,7.8,Good,"€798
€","(1,790 reviews)",2023-03-27-2023-03-30,2023-03-26,3 nights,1.0
M Social Hotel Times Square New York,8.8,Excellent,"€868
€","(2,914 reviews)",2023-03-27-2023-03-30,2023-03-26,3 nights,1.0
Archer Hotel New York,9.0,Wonderful,"€986
€","(1,006 reviews)",2023-03-27-2023-03-30,2023-03-26,3 nights,1.0
Hilton Garden Inn Long Island City New York,8.6,Excellent,"€678
€",(999 reviews),2023-03-27-2023-03-30,2023-03-26,3 nights,1.0
"Crowne Plaza JFK Airport New York City, an IHG Hotel",6.8,"(1,921 reviews)","€652
€",Uknown,2023-03-27-2023-03-30,2023-03-26,3 nights,1.0
Courtyard New York Manhattan/Times Square West,8.8,Excellent,"€923
€","(1,003 reviews)",2023-03-27-2023-03-30,2023-03-26,3 nights,1.0
Executive Hotel Le Soleil New York,8.6,Excellent,"€688
€","(1,799 reviews)",2023-03-27-2023-03-30,2023-03-26,3 nights,1.0
Hilton Garden Inn NYC Financial Center/Manhattan Downtown,8.8,Excellent,"€661
€","(1,004 reviews)",2023-03-27-2023-03-30,2023-03-26,3 nights,1.0
The Cloud One New York-Downtown,8.4,Very good,"€572
€",(99 reviews),2023-03-27-2023-03-30,2023-03-26,3 nights,1.0
"The Chatwal, In The Unbound Collection By Hyatt",9.4,Exceptional,"€1,471",(448 reviews),2023-03-27-2023-03-30,2023-03-26,3 nights,1.0
INNSiDE by Meliá New York Nomad,8.8,Excellent,"€777
€","(1,377 reviews)",2023-03-27-2023-03-30,2023-03-26,3 nights,1.0
The Jane Hotel,8.4,Very good,"€444
€","(1,002 reviews)",2023-03-27-2023-03-30,2023-03-26,3 nights,1.0
DoubleTree by Hilton New York City - Chelsea,7.6,Good,"€675
€","(1,003 reviews)",2023-03-27-2023-03-30,2023-03-26,3 nights,1.0
Warwick New York,8.0,Very good,"€756
€","(1,216 reviews)",2023-03-27-2023-03-30,2023-03-26,3 nights,1.0
SpringHill Suites by Marriott New York Manhattan/Chelsea,8.6,Excellent,"€769
€",(149 reviews),2023-03-27-2023-03-30,2023-03-26,3 nights,1.0
"The Langham, New York, Fifth Avenue",9.4,Exceptional,"€2,127","(1,002 reviews)",2023-03-27-2023-03-30,2023-03-26,3 nights,1.0
Hotel Edison Times Square,7.8,Good,"€714
€","(2,726 reviews)",2023-03-27-2023-03-30,2023-03-26,3 nights,1.0
City Club Hotel,7.8,Good,"€438
€","(1,078 reviews)",2023-03-27-2023-03-30,2023-03-26,3 nights,1.0
Kixby,8.8,Excellent,"€873
€","(1,002 reviews)",2023-03-27-2023-03-30,2023-03-26,3 nights,1.0
Virgin Hotels New York City,8.8,Excellent,"€1,188",(20 reviews),2023-03-27-2023-03-30,2023-03-26,3 nights,1.0
The Time New York,8.0,Very good,"€673
€","(1,007 reviews)",2023-03-27-2023-03-30,2023-03-26,3 nights,1.0
The Lucerne Hotel,9.0,Wonderful,"€760
€","(1,009 reviews)",2023-03-27-2023-03-30,2023-03-26,3 nights,1.0
Ramada by Wyndham New York Times Square West,7.6,Good,"€486
€",(998 reviews),2023-03-27-2023-03-30,2023-03-26,3 nights,1.0
Sheraton New York Times Square Hotel,8.0,Very good,"€889
€","(1,235 reviews)",2023-03-27-2023-03-30,2023-03-26,3 nights,1.0
The Hotel @ Fifth Avenue,7.4,Good,"€581
€",(999 reviews),2023-03-27-2023-03-30,2023-03-26,3 nights,1.0
The FIDI Hotel,7.4,Good,"€502
€",(7 reviews),2023-03-27-2023-03-30,2023-03-26,3 nights,1.0
Hilton New York Times Square,8.2,Very good,"€743
€","(1,014 reviews)",2023-03-27-2023-03-30,2023-03-26,3 nights,1.0
RIU Plaza Manhattan Times Square,9.0,Wonderful,"€912
€","(1,997 reviews)",2023-03-27-2023-03-30,2023-03-26,3 nights,1.0
The Manhattan Club,8.6,Excellent,"€781
€","(1,004 reviews)",2023-03-27-2023-03-30,2023-03-26,3 nights,1.0
Pod 51,7.8,Good,"€486
€","(1,004 reviews)",2023-03-27-2023-03-30,2023-03-26,3 nights,1.0
Untitled at 3 Freeman Alley,10.0,Exceptional,"€609
€",(1 review),2023-03-27-2023-03-30,2023-03-26,3 nights,1.0
Henn na Hotel New York,8.8,Excellent,"€561
€",(121 reviews),2023-03-27-2023-03-30,2023-03-26,3 nights,1.0
Hilton Garden Inn New York/West 35th Street,9.0,Wonderful,"€901
€","(1,021 reviews)",2023-03-27-2023-03-30,2023-03-26,3 nights,1.0
The Towers at Lotte New York Palace,9.2,Wonderful,"€1,935",(454 reviews),2023-03-27-2023-03-30,2023-03-26,3 nights,1.0
NoMo SoHo,8.0,Very good,"€922
€","(1,003 reviews)",2023-03-27-2023-03-30,2023-03-26,3 nights,1.0
Moxy Brooklyn Willamsburg,9.0,Wonderful,"€780
€",(6 reviews),2023-03-27-2023-03-30,2023-03-26,3 nights,1.0
The Herald Hotel Powered by LuxUrban,7.2,Good,"€546
€",(75 reviews),2023-03-27-2023-03-30,2023-03-26,3 nights,1.0
Hampton Inn Madison Square Garden Area Hotel,8.2,Very good,"€732
€","(1,002 reviews)",2023-03-27-2023-03-30,2023-03-26,3 nights,1.0
Hotel 32 32,8.0,Very good,"€633
€","(1,301 reviews)",2023-03-27-2023-03-30,2023-03-26,3 nights,1.0
Sofitel New York,8.8,Excellent,"€1,038","(1,001 reviews)",2023-03-27-2023-03-30,2023-03-26,3 nights,1.0
Hampton Inn Manhattan-Seaport-Financial District,8.0,Very good,"€515
€","(1,000 reviews)",2023-03-27-2023-03-30,2023-03-26,3 nights,1.0
Moxy NYC Lower East Side,9.0,Wonderful,"€671
€",(99 reviews),2023-03-27-2023-03-30,2023-03-26,3 nights,1.0
Millennium Downtown New York,7.4,Good,"€681
€","(2,559 reviews)",2023-03-27-2023-03-30,2023-03-26,3 nights,1.0
Hyatt Place New York/Chelsea,8.2,Very good,"€646
€",(560 reviews),2023-03-27-2023-03-30,2023-03-26,3 nights,1.0
Hyatt Place New York Midtown South,8.6,Excellent,"€951
€","(1,004 reviews)",2023-03-27-2023-03-31,2023-03-26,4 nights,1.0
Radio Hotel,8.8,Excellent,"€502
€",(389 reviews),2023-03-27-2023-03-31,2023-03-26,4 nights,1.0
Hyatt Herald Square New York,8.2,Very good,"€1,003","(1,002 reviews)",2023-03-27-2023-03-31,2023-03-26,4 nights,1.0
Pod Times Square,8.6,Excellent,"€507
€","(2,808 reviews)",2023-03-27-2023-03-31,2023-03-26,4 nights,1.0
Radio Hotel,8.8,Excellent,"€502
€",(389 reviews),2023-03-27-2023-03-31,2023-03-26,4 nights,1.0
Four Points By Sheraton New York Downtown,7.4,Good,"€599
€","(1,014 reviews)",2023-03-27-2023-03-31,2023-03-26,4 nights,1.0
Hyatt Place New York City/Times Square,7.8,Good,"€777
€","(1,167 reviews)",2023-03-27-2023-03-31,2023-03-26,4 nights,1.0
"Club Quarters, Times Square - Midtown",8.4,Very good,"€759
€","(1,787 reviews)",2023-03-27-2023-03-31,2023-03-26,4 nights,1.0
TownePlace Suites by Marriott New York Brooklyn,8.6,Excellent,"€951
€",(89 reviews),2023-03-27-2023-03-31,2023-03-26,4 nights,1.0
Doubletree by Hilton New York Times Square South,8.4,Very good,"€780
€","(2,182 reviews)",2023-03-27-2023-03-31,2023-03-26,4 nights,1.0
The New Yorker A Wyndham Hotel,8.0,Very good,"€686
€","(2,590 reviews)",2023-03-27-2023-03-31,2023-03-26,4 nights,1.0
Truss Hotel Times Square,8.0,Very good,"€735
€",(574 reviews),2023-03-27-2023-03-31,2023-03-26,4 nights,1.0
Fairfield Inn New York Manhattan/Financial District,8.0,Very good,"€553
€","(1,001 reviews)",2023-03-27-2023-03-31,2023-03-26,4 nights,1.0
Courtyard by Marriott New York Downtown Manhattan/Financial District,7.6,Good,"€647
€",(414 reviews),2023-03-27-2023-03-31,2023-03-26,4 nights,1.0
"PUBLIC, an Ian Schrager hotel",8.0,Very good,"€1,537","(1,485 reviews)",2023-03-27-2023-03-31,2023-03-26,4 nights,1.0
citizenM New York Bowery,9.2,Wonderful,"€825
€","(1,267 reviews)",2023-03-27-2023-03-31,2023-03-26,4 nights,1.0
"voco Times Square South, an IHG Hotel",8.4,Very good,"€878
€",(455 reviews),2023-03-27-2023-03-31,2023-03-26,4 nights,1.0
Wingate by Wyndham New York Midtown South/5th Ave,8.2,Very good,"€710
€","(1,003 reviews)",2023-03-27-2023-03-31,2023-03-26,4 nights,1.0
Hilton Garden Inn New York/West 35th Street,9.0,Wonderful,"€987
€","(1,021 reviews)",2023-03-27-2023-03-31,2023-03-26,4 nights,1.0
Arlo Midtown,9.2,Wonderful,"€1,173","(3,240 reviews)",2023-03-27-2023-03-31,2023-03-26,4 nights,1.0
Moxy NYC Times Square,8.4,Very good,"€1,086","(1,128 reviews)",2023-03-27-2023-03-31,2023-03-26,4 nights,1.0
Pod 39,8.4,Very good,"€627
€","(1,005 reviews)",2023-03-27-2023-03-31,2023-03-26,4 nights,1.0
Element New York Times Square West,7.8,Good,"€819
€","(1,006 reviews)",2023-03-27-2023-03-31,2023-03-26,4 nights,1.0
World Center Hotel,8.6,Excellent,"€749
€","(1,325 reviews)",2023-03-27-2023-03-31,2023-03-26,4 nights,1.0
The Shoreham Hotel,7.8,Good,"€752
€","(1,007 reviews)",2023-03-27-2023-03-31,2023-03-26,4 nights,1.0
"Club Quarters Hotel, Grand Central",8.2,Very good,"€870
€","(1,165 reviews)",2023-03-27-2023-03-31,2023-03-26,4 nights,1.0
Four Points by Sheraton Manhattan - Chelsea,7.6,Good,"€644
€","(1,005 reviews)",2023-03-27-2023-03-31,2023-03-26,4 nights,1.0
Sleep INN,Uknown,Uknown,"€576
€",Uknown,2023-03-27-2023-03-31,2023-03-26,4 nights,1.0
33 Seaport Hotel New York,8.8,Excellent,"€1,306",(303 reviews),2023-03-27-2023-03-31,2023-03-26,4 nights,1.0
Courtyard by Marriott New York Manhattan / Chelsea,9.0,Wonderful,"€1,189","(1,001 reviews)",2023-03-27-2023-03-31,2023-03-26,4 nights,1.0
citizenM New York Times Square,9.0,Wonderful,"€979
€","(1,237 reviews)",2023-03-27-2023-03-31,2023-03-26,4 nights,1.0
TBA Times Square,7.4,Good,"€661
€",(209 reviews),2023-03-27-2023-03-31,2023-03-26,4 nights,1.0
SpringHill Suites by Marriott New York Manhattan/Times Square South,8.0,Very good,"€866
€","(1,005 reviews)",2023-03-27-2023-03-31,2023-03-26,4 nights,1.0
"Club Quarters Hotel, World Trade Center",8.6,Excellent,"€809
€","(1,118 reviews)",2023-03-27-2023-03-31,2023-03-26,4 nights,1.0
The Belvedere Hotel,8.6,Excellent,"€841
€","(2,288 reviews)",2023-03-27-2023-03-31,2023-03-26,4 nights,1.0
Best Western Premier Empire State Hotel,8.8,Excellent,"€647
€",(360 reviews),2023-03-27-2023-03-31,2023-03-26,4 nights,1.0
Paramount Times Square,7.2,Good,"€658
€","(1,026 reviews)",2023-03-27-2023-03-31,2023-03-26,4 nights,1.0
Hampton Inn Manhattan/Times Square Central,8.6,Excellent,"€854
€","(1,338 reviews)",2023-03-27-2023-03-31,2023-03-26,4 nights,1.0
Pod 51,7.8,Good,"€572
€","(1,004 reviews)",2023-03-27-2023-03-31,2023-03-26,4 nights,1.0
Hilton Garden Inn New York/Midtown Park Ave,8.4,Very good,"€824
€","(1,003 reviews)",2023-03-27-2023-03-31,2023-03-26,4 nights,1.0
The Pearl New York,9.2,Wonderful,"€1,059","(1,004 reviews)",2023-03-27-2023-03-31,2023-03-26,4 nights,1.0
Hotel Boutique at Grand Central,8.4,Very good,"€870
€","(1,003 reviews)",2023-03-27-2023-03-31,2023-03-26,4 nights,1.0
Ameritania Hotel at Times Square,8.4,Very good,"€904
€","(1,262 reviews)",2023-03-27-2023-03-31,2023-03-26,4 nights,1.0
Millennium Hotel Broadway Times Square,7.0,Good,"€821
€","(6,102 reviews)",2023-03-27-2023-03-31,2023-03-26,4 nights,1.0
The Gallivant Times Square,6.6,"(1,860 reviews)","€574
€",Uknown,2023-03-27-2023-03-31,2023-03-26,4 nights,1.0
Courtyard New York Manhattan/Times Square West,8.8,Excellent,"€1,179","(1,003 reviews)",2023-03-27-2023-03-31,2023-03-26,4 nights,1.0
HGU New York,8.0,Very good,"€965
€","(1,000 reviews)",2023-03-27-2023-03-31,2023-03-26,4 nights,1.0
"EVEN Hotel Brooklyn, an IHG Hotel",8.0,Very good,"€691
€","(1,005 reviews)",2023-03-27-2023-03-31,2023-03-26,4 nights,1.0
"EVEN Midtown East Grand Central, an IHG Hotel",8.8,Excellent,"€1,122","(1,006 reviews)",2023-03-27-2023-03-31,2023-03-26,4 nights,1.0
Hilton Garden Inn NYC Financial Center/Manhattan Downtown,8.8,Excellent,"€844
€","(1,004 reviews)",2023-03-27-2023-03-31,2023-03-26,4 nights,1.0
"The Jewel, a Club Quarters Hotel, Opposite Rockefeller Center",9.2,Wonderful,"€926
€","(1,259 reviews)",2023-03-27-2023-03-31,2023-03-26,4 nights,1.0
Hyatt Grand Central New York,7.8,Good,"€1,047","(1,790 reviews)",2023-03-27-2023-03-31,2023-03-26,4 nights,1.0
SpringHill Suites by Marriott New York Manhattan/Chelsea,8.6,Excellent,"€1,019",(149 reviews),2023-03-27-2023-03-31,2023-03-26,4 nights,1.0
"The Beekman Tower, Trademark Collection by Wyndham",8.2,Very good,"€935
€",(251 reviews),2023-03-27-2023-03-31,2023-03-26,4 nights,1.0
Hilton Garden Inn New York/Central Park South-Midtown West,7.4,Good,"€913
€","(1,038 reviews)",2023-03-27-2023-03-31,2023-03-26,4 nights,1.0
The Cloud One New York-Downtown,8.4,Very good,"€766
€",(99 reviews),2023-03-27-2023-03-31,2023-03-26,4 nights,1.0
Hilton Garden Inn Long Island City New York,8.6,Excellent,"€905
€",(999 reviews),2023-03-27-2023-03-31,2023-03-26,4 nights,1.0
Moxy NYC Chelsea,8.6,Excellent,"€1,371",(988 reviews),2023-03-27-2023-03-31,2023-03-26,4 nights,1.0
Executive Hotel Le Soleil New York,8.6,Excellent,"€896
€","(1,799 reviews)",2023-03-27-2023-03-31,2023-03-26,4 nights,1.0
The Jane Hotel,8.4,Very good,"€592
€","(1,002 reviews)",2023-03-27-2023-03-31,2023-03-26,4 nights,1.0
The Shelburne Sonesta New York,8.2,Very good,"€953
€","(1,008 reviews)",2023-03-27-2023-03-31,2023-03-26,4 nights,1.0
Kasa The Duffy Times Square,9.0,Wonderful,"€611
€",(445 reviews),2023-03-27-2023-03-31,2023-03-26,4 nights,1.0
DoubleTree by Hilton New York City - Chelsea,7.6,Good,"€891
€","(1,003 reviews)",2023-03-27-2023-03-31,2023-03-26,4 nights,1.0
Dream Midtown,8.0,Very good,"€843
€","(1,003 reviews)",2023-03-27-2023-03-31,2023-03-26,4 nights,1.0
Archer Hotel New York,9.0,Wonderful,"€1,286","(1,006 reviews)",2023-03-27-2023-03-31,2023-03-26,4 nights,1.0
Hyatt Place New York/Chelsea,8.2,Very good,"€819
€",(560 reviews),2023-03-27-2023-03-31,2023-03-26,4 nights,1.0
Virgin Hotels New York City,8.8,Excellent,"€1,570",(20 reviews),2023-03-27-2023-03-31,2023-03-26,4 nights,1.0
INNSiDE by Meliá New York Nomad,8.8,Excellent,"€1,038","(1,377 reviews)",2023-03-27-2023-03-31,2023-03-26,4 nights,1.0
M Social Hotel Times Square New York,8.8,Excellent,"€1,176","(2,914 reviews)",2023-03-27-2023-03-31,2023-03-26,4 nights,1.0
Residence Inn by Marriott New York Downtown Manhattan/Financial District,7.8,Good,"€716
€",(128 reviews),2023-03-27-2023-03-31,2023-03-26,4 nights,1.0
The FIDI Hotel,7.4,Good,"€663
€",(7 reviews),2023-03-27-2023-03-31,2023-03-26,4 nights,1.0
RIU Plaza Manhattan Times Square,9.0,Wonderful,"€1,223","(1,997 reviews)",2023-03-27-2023-03-31,2023-03-26,4 nights,1.0
The Moore,9.2,Wonderful,"€921
€",(87 reviews),2023-03-27-2023-03-31,2023-03-26,4 nights,1.0
Kixby,8.8,Excellent,"€1,155","(1,002 reviews)",2023-03-27-2023-03-31,2023-03-26,4 nights,1.0
"The Langham, New York, Fifth Avenue",9.4,Exceptional,"€2,873","(1,002 reviews)",2023-03-27-2023-03-31,2023-03-26,4 nights,1.0
Hampton Inn Madison Square Garden Area Hotel,8.2,Very good,"€952
€","(1,002 reviews)",2023-03-27-2023-03-31,2023-03-26,4 nights,1.0
