Name,Rate,Grade,Price,Review,DateOfVacation,SnapShotDate,LengthOfStay,TimeToTravel
The Maritime Hotel,9.4,Exceptional,"€322
€","(1,001 reviews)",2023-04-03-2023-04-04,2023-03-22,1 night,12.0
Citadines Connect Fifth Avenue New York,7.8,Good,"€240
€","(1,004 reviews)",2023-04-03-2023-04-04,2023-03-22,1 night,12.0
Sheraton Tribeca New York Hotel,8.2,Very good,"€215
€","(1,003 reviews)",2023-04-03-2023-04-04,2023-03-22,1 night,12.0
"Club Quarters Hotel, Grand Central",8.2,Very good,"€262
€","(1,163 reviews)",2023-04-03-2023-04-04,2023-03-22,1 night,12.0
Artezen Hotel,9.4,Exceptional,"€257
€","(1,362 reviews)",2023-04-03-2023-04-04,2023-03-22,1 night,12.0
"Club Quarters, Times Square - Midtown",8.4,Very good,"€263
€","(1,778 reviews)",2023-04-03-2023-04-04,2023-03-22,1 night,12.0
citizenM New York Bowery,9.2,Wonderful,"€301
€","(1,263 reviews)",2023-04-03-2023-04-04,2023-03-22,1 night,12.0
Hotel St. James,8.4,Very good,"€265
€","(1,752 reviews)",2023-04-03-2023-04-04,2023-03-22,1 night,12.0
Hilton Garden Inn New York/West 35th Street,9.0,Wonderful,"€301
€","(1,014 reviews)",2023-04-03-2023-04-04,2023-03-22,1 night,12.0
Fairfield Inn by Marriott New York Manhattan/Times Square,8.0,Very good,"€247
€",(998 reviews),2023-04-03-2023-04-04,2023-03-22,1 night,12.0
The Shoreham Hotel,7.8,Good,"€255
€",(999 reviews),2023-04-03-2023-04-04,2023-03-22,1 night,12.0
Doubletree by Hilton New York Times Square South,8.4,Very good,"€274
€","(2,170 reviews)",2023-04-03-2023-04-04,2023-03-22,1 night,12.0
Hampton Inn Manhattan/Times Square Central,8.6,Excellent,"€257
€","(1,337 reviews)",2023-04-03-2023-04-04,2023-03-22,1 night,12.0
Hilton Garden Inn New York/Tribeca,8.4,Very good,"€227
€","(1,001 reviews)",2023-04-03-2023-04-04,2023-03-22,1 night,12.0
The Lombardy Hotel,8.8,Excellent,"€356
€","(1,001 reviews)",2023-04-03-2023-04-04,2023-03-22,1 night,12.0
Royal Hotel Bronx,Uknown,Uknown,"€109
€",Uknown,2023-04-03-2023-04-04,2023-03-22,1 night,12.0
"Crowne Plaza JFK Airport New York City, an IHG Hotel",6.8,"(1,919 reviews)","€210
€",Uknown,2023-04-03-2023-04-04,2023-03-22,1 night,12.0
"Holiday Inn Express Jamaica - JFK AirTrain - NYC, an IHG Hotel",7.0,Good,"€186
€",(396 reviews),2023-04-03-2023-04-04,2023-03-22,1 night,12.0
Hilton Garden Inn NYC Financial Center/Manhattan Downtown,8.8,Excellent,"€223
€","(1,001 reviews)",2023-04-03-2023-04-04,2023-03-22,1 night,12.0
INNSiDE by Meliá New York Nomad,8.8,Excellent,"€309
€","(1,371 reviews)",2023-04-03-2023-04-04,2023-03-22,1 night,12.0
Trump International Hotel & Tower New York,9.2,Wonderful,"€673
€","(1,000 reviews)",2023-04-03-2023-04-04,2023-03-22,1 night,12.0
"The Jewel, a Club Quarters Hotel, Opposite Rockefeller Center",9.2,Wonderful,"€293
€","(1,258 reviews)",2023-04-03-2023-04-04,2023-03-22,1 night,12.0
Freehand New York,8.2,Very good,"€263
€","(1,001 reviews)",2023-04-03-2023-04-04,2023-03-22,1 night,12.0
Hyatt Place New York City/Times Square,7.8,Good,"€301
€","(1,159 reviews)",2023-04-03-2023-04-04,2023-03-22,1 night,12.0
Paramount Times Square,7.2,Good,"€189
€","(1,005 reviews)",2023-04-03-2023-04-04,2023-03-22,1 night,12.0
Hotel Boutique at Grand Central,8.4,Very good,"€262
€","(1,003 reviews)",2023-04-03-2023-04-04,2023-03-22,1 night,12.0
Omni Berkshire Place,9.0,Wonderful,"€383
€","(1,002 reviews)",2023-04-03-2023-04-04,2023-03-22,1 night,12.0
Hilton New York Fashion District,8.0,Very good,"€274
€","(1,000 reviews)",2023-04-03-2023-04-04,2023-03-22,1 night,12.0
1 Hotel Central Park,9.0,Wonderful,"€587
€","(1,001 reviews)",2023-04-03-2023-04-04,2023-03-22,1 night,12.0
NoMo SoHo,8.0,Very good,"€278
€","(1,001 reviews)",2023-04-03-2023-04-04,2023-03-22,1 night,12.0
Fairfield Inn & Suites New York Midtown Manhattan/Penn Station,8.6,Excellent,"€302
€","(1,235 reviews)",2023-04-03-2023-04-04,2023-03-22,1 night,12.0
Hampton Inn Madison Square Garden Area Hotel,8.2,Very good,"€258
€","(1,001 reviews)",2023-04-03-2023-04-04,2023-03-22,1 night,12.0
Truss Hotel Times Square,8.0,Very good,"€290
€",(562 reviews),2023-04-03-2023-04-04,2023-03-22,1 night,12.0
Four Points by Sheraton Midtown-Times Square,8.4,Very good,"€247
€","(1,003 reviews)",2023-04-03-2023-04-04,2023-03-22,1 night,12.0
Park Central Hotel New York,8.0,Very good,"€359
€","(1,850 reviews)",2023-04-03-2023-04-04,2023-03-22,1 night,12.0
The Hoxton Williamsburg,9.0,Wonderful,"€301
€","(1,000 reviews)",2023-04-03-2023-04-04,2023-03-22,1 night,12.0
"Holiday Inn Express Maspeth, an IHG Hotel",8.2,Very good,"€196
€",(997 reviews),2023-04-03-2023-04-04,2023-03-22,1 night,12.0
Hilton Garden Inn New York/Central Park South-Midtown West,7.4,Good,"€306
€","(1,037 reviews)",2023-04-03-2023-04-04,2023-03-22,1 night,12.0
Four Points By Sheraton New York Downtown,7.4,Good,"€237
€","(1,002 reviews)",2023-04-03-2023-04-04,2023-03-22,1 night,12.0
Pod 39,8.4,Very good,"€237
€","(1,000 reviews)",2023-04-03-2023-04-04,2023-03-22,1 night,12.0
The Hotel Chelsea,9.6,Exceptional,"€353
€",(160 reviews),2023-04-03-2023-04-04,2023-03-22,1 night,12.0
"Club Quarters Hotel, World Trade Center",8.6,Excellent,"€263
€","(1,111 reviews)",2023-04-03-2023-04-04,2023-03-22,1 night,12.0
Empire Hotel,7.4,Good,"€302
€","(1,311 reviews)",2023-04-03-2023-04-04,2023-03-22,1 night,12.0
The Cloud One New York-Downtown,8.4,Very good,"€215
€",(98 reviews),2023-04-03-2023-04-04,2023-03-22,1 night,12.0
"EVEN Midtown East Grand Central, an IHG Hotel",8.6,Excellent,"€326
€","(1,003 reviews)",2023-04-03-2023-04-04,2023-03-22,1 night,12.0
Moxy NYC Times Square,8.4,Very good,"€278
€","(1,120 reviews)",2023-04-03-2023-04-04,2023-03-22,1 night,12.0
CIVILIAN Hotel,9.2,Wonderful,"€243
€",(797 reviews),2023-04-03-2023-04-04,2023-03-22,1 night,12.0
Four Points By Sheraton Manhattan Midtown West,8.6,Excellent,"€267
€","(1,000 reviews)",2023-04-03-2023-04-04,2023-03-22,1 night,12.0
Comfort Inn Manhattan - Midtown West,7.4,Good,"€240
€","(1,000 reviews)",2023-04-03-2023-04-04,2023-03-22,1 night,12.0
Courtyard New York Manhattan/Times Square West,8.8,Excellent,"€332
€","(1,001 reviews)",2023-04-03-2023-04-04,2023-03-22,1 night,12.0
Courtyard by Marriott New York Downtown Manhattan/Financial District,7.6,Good,"€226
€",(412 reviews),2023-04-03-2023-04-04,2023-03-22,1 night,12.0
Archer Hotel New York,9.0,Wonderful,"€376
€","(1,002 reviews)",2023-04-03-2023-04-04,2023-03-22,1 night,12.0
Kixby,8.8,Excellent,"€336
€","(1,000 reviews)",2023-04-03-2023-04-04,2023-03-22,1 night,12.0
DoubleTree by Hilton New York Times Square West,6.4,"(2,272 reviews)","€220
€",Uknown,2023-04-03-2023-04-04,2023-03-22,1 night,12.0
Element New York Times Square West,7.8,Good,"€290
€",(999 reviews),2023-04-03-2023-04-04,2023-03-22,1 night,12.0
"The Bernic Hotel New York City, Tapestry Collection by Hilton",8.8,Excellent,"€310
€",(999 reviews),2023-04-03-2023-04-04,2023-03-22,1 night,12.0
Hampton Inn Manhattan-Chelsea,8.4,Very good,"€258
€",(997 reviews),2023-04-03-2023-04-04,2023-03-22,1 night,12.0
Comfort Inn JFK Airport,8.0,Very good,"€163
€","(1,588 reviews)",2023-04-03-2023-04-04,2023-03-22,1 night,12.0
The Wall Street Inn,8.8,Excellent,"€237
€","(1,001 reviews)",2023-04-03-2023-04-04,2023-03-22,1 night,12.0
The Shelburne Sonesta New York,8.2,Very good,"€283
€","(1,004 reviews)",2023-04-03-2023-04-04,2023-03-22,1 night,12.0
3 West Club,8.8,Excellent,"€235
€",(708 reviews),2023-04-03-2023-04-04,2023-03-22,1 night,12.0
SpringHill Suites by Marriott New York Manhattan/Times Square South,8.0,Very good,"€267
€","(1,001 reviews)",2023-04-03-2023-04-04,2023-03-22,1 night,12.0
Fairfield Inn New York Manhattan/Financial District,8.0,Very good,"€226
€","(1,000 reviews)",2023-04-03-2023-04-04,2023-03-22,1 night,12.0
Pod 51,7.8,Good,"€194
€","(1,002 reviews)",2023-04-03-2023-04-04,2023-03-22,1 night,12.0
Square Hotel at Times Square,7.4,Good,"€258
€","(1,002 reviews)",2023-04-03-2023-04-04,2023-03-22,1 night,12.0
The Marlton Hotel,9.0,Wonderful,"€407
€","(1,001 reviews)",2023-04-03-2023-04-04,2023-03-22,1 night,12.0
AC Hotel by Marriott New York Downtown,9.0,Wonderful,"€252
€",(955 reviews),2023-04-03-2023-04-04,2023-03-22,1 night,12.0
"voco Times Square South, an IHG Hotel",8.4,Very good,"€301
€",(441 reviews),2023-04-03-2023-04-04,2023-03-22,1 night,12.0
New York Marriott Marquis,9.0,Wonderful,"€515
€","(1,533 reviews)",2023-04-03-2023-04-04,2023-03-22,1 night,12.0
The Kitano Hotel New York,9.0,Wonderful,"€360
€","(1,002 reviews)",2023-04-03-2023-04-04,2023-03-22,1 night,12.0
The Flat NYC,Uknown,Uknown,"€201
€",Uknown,2023-04-03-2023-04-04,2023-03-22,1 night,12.0
Hudson River Hotel,7.0,Good,"€183
€",(999 reviews),2023-04-03-2023-04-04,2023-03-22,1 night,12.0
"The Chatwal, In The Unbound Collection By Hyatt",9.4,Exceptional,"€660
€",(448 reviews),2023-04-03-2023-04-04,2023-03-22,1 night,12.0
Fitzpatrick Grand Central,9.0,Wonderful,"€278
€","(1,000 reviews)",2023-04-03-2023-04-04,2023-03-22,1 night,12.0
The Standard High Line,8.4,Very good,"€460
€",(783 reviews),2023-04-03-2023-04-04,2023-03-22,1 night,12.0
"Holiday Inn Express & Suites Woodside Queens NYC, an IHG Hotel",9.0,Wonderful,"€237
€",(223 reviews),2023-04-03-2023-04-04,2023-03-22,1 night,12.0
"Holiday Inn Express Brooklyn - Bushwick, an IHG Hotel",7.8,Good,"€214
€",(396 reviews),2023-04-03-2023-04-04,2023-03-22,1 night,12.0
Arlo NoMad,8.0,Very good,"€348
€","(1,599 reviews)",2023-04-03-2023-04-04,2023-03-22,1 night,12.0
Dream Downtown,7.2,Good,"€318
€","(1,002 reviews)",2023-04-03-2023-04-04,2023-03-22,1 night,12.0
The James New York - NoMad,8.4,Very good,"€379
€","(1,002 reviews)",2023-04-03-2023-04-04,2023-03-22,1 night,12.0
Wingate by Wyndham New York Midtown South/5th Ave,8.2,Very good,"€306
€","(1,001 reviews)",2023-04-03-2023-04-04,2023-03-22,1 night,12.0
Hilton Garden Inn New York Times Square North,8.6,Excellent,"€315
€","(1,003 reviews)",2023-04-03-2023-04-04,2023-03-22,1 night,12.0
World Center Hotel,8.6,Excellent,"€253
€","(1,317 reviews)",2023-04-03-2023-04-04,2023-03-22,1 night,12.0
Park Terrace Hotel,9.2,Wonderful,"€451
€","(1,001 reviews)",2023-04-03-2023-04-04,2023-03-22,1 night,12.0
Sonesta Simply Suites Jersey City,8.4,Very good,"€466
€",(999 reviews),2023-04-03-2023-04-05,2023-03-22,2 nights,12.0
"Hotel Indigo Flushing, an IHG Hotel",8.2,Very good,"€354
€",(137 reviews),2023-04-03-2023-04-05,2023-03-22,2 nights,12.0
"EVEN Midtown East Grand Central, an IHG Hotel",8.6,Excellent,"€651
€","(1,003 reviews)",2023-04-03-2023-04-05,2023-03-22,2 nights,12.0
"PUBLIC, an Ian Schrager hotel",8.0,Very good,"€814
€","(1,477 reviews)",2023-04-03-2023-04-05,2023-03-22,2 nights,12.0
Walker Hotel Tribeca,8.6,Excellent,"€475
€",(379 reviews),2023-04-03-2023-04-05,2023-03-22,2 nights,12.0
Pod Times Square,8.6,Excellent,"€399
€","(2,799 reviews)",2023-04-03-2023-04-05,2023-03-22,2 nights,12.0
Ameritania Hotel at Times Square,8.4,Very good,"€591
€","(1,240 reviews)",2023-04-03-2023-04-05,2023-03-22,2 nights,12.0
Arlo Midtown,9.2,Wonderful,"€773
€","(3,230 reviews)",2023-04-03-2023-04-05,2023-03-22,2 nights,12.0
The Hoxton Williamsburg,9.0,Wonderful,"€601
€","(1,000 reviews)",2023-04-03-2023-04-05,2023-03-22,2 nights,12.0
Hilton Garden Inn New York/West 35th Street,9.0,Wonderful,"€639
€","(1,014 reviews)",2023-04-03-2023-04-05,2023-03-22,2 nights,12.0
Soho Grand Hotel,8.8,Excellent,"€768
€","(1,000 reviews)",2023-04-03-2023-04-05,2023-03-22,2 nights,12.0
The Lombardy Hotel,8.8,Excellent,"€764
€","(1,001 reviews)",2023-04-03-2023-04-05,2023-03-22,2 nights,12.0
The Standard High Line,8.4,Very good,"€808
€",(783 reviews),2023-04-03-2023-04-05,2023-03-22,2 nights,12.0
Radio Hotel,8.8,Excellent,"€419
€",(385 reviews),2023-04-03-2023-04-05,2023-03-22,2 nights,12.0
"voco Times Square South, an IHG Hotel",8.4,Very good,"€615
€",(441 reviews),2023-04-03-2023-04-05,2023-03-22,2 nights,12.0
Moxy NYC Times Square,8.4,Very good,"€694
€","(1,120 reviews)",2023-04-03-2023-04-05,2023-03-22,2 nights,12.0
Fairfield Inn by Marriott New York Manhattan/Times Square,8.0,Very good,"€561
€",(998 reviews),2023-04-03-2023-04-05,2023-03-22,2 nights,12.0
Hyatt Place New York City/Times Square,7.8,Good,"€644
€","(1,159 reviews)",2023-04-03-2023-04-05,2023-03-22,2 nights,12.0
citizenM New York Bowery,9.2,Wonderful,"€644
€","(1,263 reviews)",2023-04-03-2023-04-05,2023-03-22,2 nights,12.0
Hilton Garden Inn NYC Financial Center/Manhattan Downtown,8.8,Excellent,"€494
€","(1,001 reviews)",2023-04-03-2023-04-05,2023-03-22,2 nights,12.0
Trump International Hotel & Tower New York,9.2,Wonderful,"€1,345","(1,000 reviews)",2023-04-03-2023-04-05,2023-03-22,2 nights,12.0
Artezen Hotel,9.4,Exceptional,"€533
€","(1,362 reviews)",2023-04-03-2023-04-05,2023-03-22,2 nights,12.0
Doubletree by Hilton New York Times Square South,8.4,Very good,"€583
€","(2,170 reviews)",2023-04-03-2023-04-05,2023-03-22,2 nights,12.0
Arlo SoHo,8.2,Very good,"€611
€","(1,323 reviews)",2023-04-03-2023-04-05,2023-03-22,2 nights,12.0
Kixby,8.8,Excellent,"€699
€","(1,000 reviews)",2023-04-03-2023-04-05,2023-03-22,2 nights,12.0
INNSiDE by Meliá New York Nomad,8.8,Excellent,"€666
€","(1,371 reviews)",2023-04-03-2023-04-05,2023-03-22,2 nights,12.0
Park Central Hotel New York,8.0,Very good,"€824
€","(1,850 reviews)",2023-04-03-2023-04-05,2023-03-22,2 nights,12.0
Hilton Garden Inn New York/Tribeca,8.4,Very good,"€520
€","(1,001 reviews)",2023-04-03-2023-04-05,2023-03-22,2 nights,12.0
Royal Hotel Bronx,Uknown,Uknown,"€217
€",Uknown,2023-04-03-2023-04-05,2023-03-22,2 nights,12.0
"Hotel Indigo Lower East Side New York, an IHG Hotel",8.0,Very good,"€682
€","(1,001 reviews)",2023-04-03-2023-04-05,2023-03-22,2 nights,12.0
"InterContinental New York Barclay, an IHG Hotel",8.6,Excellent,"€913
€","(1,002 reviews)",2023-04-03-2023-04-05,2023-03-22,2 nights,12.0
"Club Quarters Hotel, Grand Central",8.2,Very good,"€553
€","(1,163 reviews)",2023-04-03-2023-04-05,2023-03-22,2 nights,12.0
NoMo SoHo,8.0,Very good,"€594
€","(1,001 reviews)",2023-04-03-2023-04-05,2023-03-22,2 nights,12.0
"Club Quarters, Times Square - Midtown",8.4,Very good,"€568
€","(1,778 reviews)",2023-04-03-2023-04-05,2023-03-22,2 nights,12.0
Hilton Garden Inn New York/Manhattan-Chelsea,8.4,Very good,"€578
€","(1,001 reviews)",2023-04-03-2023-04-05,2023-03-22,2 nights,12.0
The Cloud One New York-Downtown,8.4,Very good,"€463
€",(98 reviews),2023-04-03-2023-04-05,2023-03-22,2 nights,12.0
CIVILIAN Hotel,9.2,Wonderful,"€482
€",(797 reviews),2023-04-03-2023-04-05,2023-03-22,2 nights,12.0
"Holiday Inn Express New York - Manhattan West Side, an IHG Hotel",7.6,Good,"€615
€","(1,001 reviews)",2023-04-03-2023-04-05,2023-03-22,2 nights,12.0
Hilton Garden Inn New York Times Square North,8.6,Excellent,"€640
€","(1,003 reviews)",2023-04-03-2023-04-05,2023-03-22,2 nights,12.0
Omni Berkshire Place,9.0,Wonderful,"€852
€","(1,002 reviews)",2023-04-03-2023-04-05,2023-03-22,2 nights,12.0
Hotel Boutique at Grand Central,8.4,Very good,"€553
€","(1,003 reviews)",2023-04-03-2023-04-05,2023-03-22,2 nights,12.0
"Staypineapple, An Artful Hotel, Midtown",9.0,Wonderful,"€515
€",(951 reviews),2023-04-03-2023-04-05,2023-03-22,2 nights,12.0
"The Jewel, a Club Quarters Hotel, Opposite Rockefeller Center",9.2,Wonderful,"€616
€","(1,258 reviews)",2023-04-03-2023-04-05,2023-03-22,2 nights,12.0
"The Chatwal, In The Unbound Collection By Hyatt",9.4,Exceptional,"€1,338",(448 reviews),2023-04-03-2023-04-05,2023-03-22,2 nights,12.0
The Shelburne Sonesta New York,8.2,Very good,"€600
€","(1,004 reviews)",2023-04-03-2023-04-05,2023-03-22,2 nights,12.0
The Marlton Hotel,9.0,Wonderful,"€814
€","(1,001 reviews)",2023-04-03-2023-04-05,2023-03-22,2 nights,12.0
Hampton Inn Manhattan/Times Square Central,8.6,Excellent,"€631
€","(1,337 reviews)",2023-04-03-2023-04-05,2023-03-22,2 nights,12.0
Freehand New York,8.2,Very good,"€574
€","(1,001 reviews)",2023-04-03-2023-04-05,2023-03-22,2 nights,12.0
"Holiday Inn Express Jamaica - JFK AirTrain - NYC, an IHG Hotel",7.0,Good,"€372
€",(396 reviews),2023-04-03-2023-04-05,2023-03-22,2 nights,12.0
"Holiday Inn Express Maspeth, an IHG Hotel",8.2,Very good,"€417
€",(997 reviews),2023-04-03-2023-04-05,2023-03-22,2 nights,12.0
DoubleTree by Hilton New York Downtown,7.2,Good,"€476
€","(1,186 reviews)",2023-04-03-2023-04-05,2023-03-22,2 nights,12.0
Pod 39,8.4,Very good,"€484
€","(1,000 reviews)",2023-04-03-2023-04-05,2023-03-22,2 nights,12.0
Pod 51,7.8,Good,"€388
€","(1,002 reviews)",2023-04-03-2023-04-05,2023-03-22,2 nights,12.0
JW Marriott Essex House New York,8.6,Excellent,"€1,278","(1,000 reviews)",2023-04-03-2023-04-05,2023-03-22,2 nights,12.0
The Shoreham Hotel,7.8,Good,"€578
€",(999 reviews),2023-04-03-2023-04-05,2023-03-22,2 nights,12.0
Square Hotel at Times Square,7.4,Good,"€553
€","(1,002 reviews)",2023-04-03-2023-04-05,2023-03-22,2 nights,12.0
Hilton New York Fashion District,8.0,Very good,"€611
€","(1,000 reviews)",2023-04-03-2023-04-05,2023-03-22,2 nights,12.0
"Crowne Plaza JFK Airport New York City, an IHG Hotel",6.8,"(1,919 reviews)","€440
€",Uknown,2023-04-03-2023-04-05,2023-03-22,2 nights,12.0
"Holiday Inn Express & Suites Woodside Queens NYC, an IHG Hotel",9.0,Wonderful,"€494
€",(223 reviews),2023-04-03-2023-04-05,2023-03-22,2 nights,12.0
Truss Hotel Times Square,8.0,Very good,"€618
€",(562 reviews),2023-04-03-2023-04-05,2023-03-22,2 nights,12.0
Courtyard New York Manhattan/Times Square West,8.8,Excellent,"€740
€","(1,001 reviews)",2023-04-03-2023-04-05,2023-03-22,2 nights,12.0
Empire Hotel,7.4,Good,"€632
€","(1,311 reviews)",2023-04-03-2023-04-05,2023-03-22,2 nights,12.0
The Westin New York Grand Central,8.6,Excellent,"€798
€","(1,223 reviews)",2023-04-03-2023-04-05,2023-03-22,2 nights,12.0
Hampton Inn Manhattan-Chelsea,8.4,Very good,"€569
€",(997 reviews),2023-04-03-2023-04-05,2023-03-22,2 nights,12.0
Homewood Suites New York/Midtown Manhattan Times Square,8.4,Very good,"€673
€","(1,000 reviews)",2023-04-03-2023-04-05,2023-03-22,2 nights,12.0
Chelsea Savoy Hotel,8.6,Excellent,"€571
€","(1,026 reviews)",2023-04-03-2023-04-05,2023-03-22,2 nights,12.0
Paramount Times Square,7.2,Good,"€477
€","(1,005 reviews)",2023-04-03-2023-04-05,2023-03-22,2 nights,12.0
Hilton Club The Quin New York,8.6,Excellent,"€820
€","(1,002 reviews)",2023-04-03-2023-04-05,2023-03-22,2 nights,12.0
Hampton Inn Madison Square Garden Area Hotel,8.2,Very good,"€620
€","(1,001 reviews)",2023-04-03-2023-04-05,2023-03-22,2 nights,12.0
TBA Times Square,7.4,Good,"€503
€",(207 reviews),2023-04-03-2023-04-05,2023-03-22,2 nights,12.0
Park Lane New York,8.6,Excellent,"€1,138",(326 reviews),2023-04-03-2023-04-05,2023-03-22,2 nights,12.0
The Kitano Hotel New York,9.0,Wonderful,"€720
€","(1,002 reviews)",2023-04-03-2023-04-05,2023-03-22,2 nights,12.0
LIC Hotel,8.8,Excellent,"€371
€",(997 reviews),2023-04-03-2023-04-05,2023-03-22,2 nights,12.0
Park Terrace Hotel,9.2,Wonderful,"€963
€","(1,001 reviews)",2023-04-03-2023-04-05,2023-03-22,2 nights,12.0
Hyatt House New York/Chelsea,8.6,Excellent,"€650
€",(758 reviews),2023-04-03-2023-04-05,2023-03-22,2 nights,12.0
Washington Square Hotel,9.0,Wonderful,"€660
€",(998 reviews),2023-04-03-2023-04-05,2023-03-22,2 nights,12.0
The Hotel Chelsea,9.6,Exceptional,"€879
€",(160 reviews),2023-04-03-2023-04-05,2023-03-22,2 nights,12.0
Hampton Inn Manhattan-Times Square North,8.4,Very good,"€630
€","(1,739 reviews)",2023-04-03-2023-04-05,2023-03-22,2 nights,12.0
The Wallace,9.6,Exceptional,"€789
€",(445 reviews),2023-04-03-2023-04-05,2023-03-22,2 nights,12.0
Hotel Beacon,9.2,Wonderful,"€861
€","(1,001 reviews)",2023-04-03-2023-04-05,2023-03-22,2 nights,12.0
Sheraton New York Times Square Hotel,8.0,Very good,"€893
€","(1,232 reviews)",2023-04-03-2023-04-05,2023-03-22,2 nights,12.0
The Flat NYC,Uknown,Uknown,"€407
€",Uknown,2023-04-03-2023-04-05,2023-03-22,2 nights,12.0
Sheraton Tribeca New York Hotel,8.2,Very good,"€569
€","(1,003 reviews)",2023-04-03-2023-04-05,2023-03-22,2 nights,12.0
1 Hotel Central Park,9.0,Wonderful,"€1,356","(1,001 reviews)",2023-04-03-2023-04-05,2023-03-22,2 nights,12.0
